舀 舀 舀
药 藥 葯
要 要 婹
耀 耀 耀
椰 椰 倻
噎 噎 噎
耶 耶 倻
爷 爺 爺
野 野 嘢
冶 冶 冶
也 也 竾
页 頁 頁
掖 掖 掖
业 業 鄴
叶 葉 旪
曳 曳 曳
腋 腋 腋
夜 夜 液
液 液 液
一 壹 ①
壹 壹 壹
医 醫 悘
揖 揖 揖
铱 銥 铱
依 依 畩
伊 伊 吚
衣 衣 扆
颐 頤 颐
夷 夷 夷
遗 遺 遗
移 移 簃
仪 儀 儀
胰 胰 胰
疑 疑 寲
沂 沂 沂
宜 宜 宜
姨 姨 侇
彝 彜 彝
椅 椅 掎
蚁 蟻 蚁
倚 倚 掎
已 已 巳
乙 乙 乁
矣 矣 矣
以 以 姒
艺 藝 兿
抑 抑 抑
易 易 昜
邑 邑 邑
屹 屹 屹
亿 億 億
役 役 役
臆 臆 臆
逸 逸 逸
肄 肄 肄
疫 疫 疫
亦 亦 洂
裔 裔 裔
意 意 嬑
毅 毅 藙
忆 憶 忆
义 義 義
益 益 谥
溢 溢 溢
诣 詣 诣
议 議 议
谊 誼 谊
译 譯 譯
异 異 異
翼 翼 翼
翌 翌 翌
绎 繹 绎
茵 茵 筃
荫 蔭 荫
因 因 洇
殷 殷 殷
音 音 堷
阴 陰 隂
姻 姻 絪
吟 吟 荶
银 銀 檭
淫 淫 婬
寅 寅 夤
饮 飲 飮
尹 尹 吚
引 引 吲
隐 隱 陻
印 印 茚
英 英 渶
樱 櫻 璎
婴 嬰 璎
鹰 鷹 鹰
应 應 應
缨 纓 缨
莹 瑩 瑩
萤 螢 萤
营 營 營
荧 熒 荧
蝇 蠅 蝇
迎 迎 迊
赢 贏 赢
盈 盈 盁
影 影 影
颖 穎 颕
硬 硬 哽
映 映 眏
哟 喲 喲
拥 擁 砽
佣 傭 砽
臃 臃 臃
痈 癰 痈
庸 庸 滽
雍 雍 澭
踊 踴 踊
蛹 蛹 蛹
咏 詠 怺
泳 泳 怺
涌 湧 悀
永 永 怺
恿 恿 恿
勇 勇 湧
用 用 鼡
幽 幽 豳
优 優 沋
悠 悠 滺
忧 憂 沋
尤 尤 尤
由 由 甴
邮 郵 邮
铀 鈾 铀
犹 猶 沋
油 油 怞
游 遊 遊
酉 酉 酉
有 有 洧
友 友 伖
右 右 祐
佑 佑 祐
釉 釉 釉
诱 誘 诱
又 又 叒
幼 幼 孧
迂 迂 扜
淤 淤 菸
于 于 纡
盂 盂 盂
榆 榆 榆
虞 虞 虞
愚 愚 愚
舆 輿 舆
余 余 悇
俞 俞 揄
逾 逾 揄
鱼 魚 渔
愉 愉 揄
渝 渝 揄
渔 漁 渔
隅 隅 隅
予 予 予
娱 娛 娯
雨 雨 雨
与 與 玙
屿 嶼 屿
禹 禹 禹
宇 宇 荢
语 語 娪
羽 羽 羽
玉 玉 砡
域 域 域
芋 芋 芋
郁 郁 喐
吁 籲 吁
遇 遇 喁
喻 喻 喻
峪 峪 峪
御 禦 御
愈 愈 匬
欲 欲 慾
狱 獄 獄
育 育 唷
誉 譽 謍
浴 浴 浴
寓 寓 寓
裕 裕 裕
预 預 預
豫 豫 豫
驭 馭 驭
鸳 鴛 鴛
渊 淵 棩
冤 冤 寃
元 元 沅
垣 垣 垣
袁 袁 媴
原 原 厡
援 援 瑗
辕 轅 辕
园 園 圎
员 員 園
圆 圓 園
猿 猿 猿
源 源 羱
缘 緣 緣
远 遠 逺
苑 苑 夗
愿 願 蒝
怨 怨 葾
院 院 阮
曰 曰 曰
约 約 箹
越 越 樾
跃 躍 跞
钥 鑰 钥
岳 嶽 捳
粤 粵 粵
月 月 仴
悦 悅 哾
阅 閱 閱
耘 耘 秐
云 雲 囩
郧 鄖 郧
匀 勻 枃
陨 隕 殒
允 允 狁
运 運 運
蕴 蘊 藴
酝 醞 酝
晕 暈 暈
韵 韻 韻
孕 孕 夃
匝 匝 匝
砸 砸 咂
杂 雜 卆
栽 栽 酨
哉 哉 酨
灾 災 災
宰 宰 宰
载 載 酨
再 再 侢
在 在 茬
咱 咱 洎
攒 攢 瓒
暂 暫 暫
赞 贊 瓒
赃 贓 賍
脏 髒 賍
葬 葬 髒
遭 遭 蹧
糟 糟 蹧
凿 鑿 凿
藻 藻 藻
枣 棗 栆
早 早 皁
澡 澡 璪
蚤 蚤 蚤
躁 躁 璪
噪 噪 璪
造 造 慥
皂 皂 唣
灶 竈 灶
燥 燥 璪
责 責 嫧
择 擇 萚
则 則 荝
泽 澤 澤
贼 賊 賊
怎 怎 怎
增 增 熷
憎 憎 璔
曾 曾 嶒
赠 贈 熷
扎 紮 紥
喳 喳 喳
渣 渣 碴
札 劄 札
轧 軋 轧
铡 鍘 铡
闸 閘 閘
眨 眨 喳
栅 柵 栅
榨 榨 搾
咋 咋 咋
乍 乍 咋
炸 炸 怍
诈 詐 怍
摘 摘 擿
斋 齋 斋
宅 宅 宅
窄 窄 搾
债 債 債
寨 寨 寨
瞻 瞻 瞻
毡 氈 毡
詹 詹 詹
粘 粘 秥
沾 沾 跕
盏 盞 盏
斩 斬 斬
辗 輾 辗
崭 嶄 崭
展 展 蹍
蘸 蘸 蘸
栈 棧 棧
占 占 颭
战 戰 戰
站 站 跕
湛 湛 偡
绽 綻 綻
樟 樟 樟
章 章 嶂
彰 彰 彰
漳 漳 漳
张 張 張
掌 掌 礃
涨 漲 涨
杖 杖 粀
丈 丈 扙
帐 帳 賬
账 賬 账
仗 仗 扙
胀 脹 胀
瘴 瘴 瘴
障 障 障
招 招 妱
昭 昭 昭
找 找 找
沼 沼 沼
赵 趙 趙
照 照 燳
罩 罩 罩
兆 兆 狣
肇 肇 肇
召 召 佋
遮 遮 嗻
折 折 菥
哲 哲 悊
蛰 蟄 蛰
辙 轍 辙
者 者 鍺
锗 鍺 锗
蔗 蔗 蔗
这 這 適
浙 浙 淅
珍 珍 沴
斟 斟 斟
真 真 嫃
甄 甄 甄
砧 砧 砧
臻 臻 臻
贞 貞 浈
针 針 針
侦 偵 浈
枕 枕 忱
疹 疹 疹
诊 診 沴
震 震 震
振 振 桭
镇 鎮 鎮
阵 陣 俥
蒸 蒸 篜
挣 掙 諍
睁 睜 諍
征 征 姃
狰 猙 狰
争 爭 踭
怔 怔 姃
整 整 整
拯 拯 拯
正 正 囸
政 政 炡
帧 幀 帧
症 症 症
郑 鄭 鄭
证 證 姃
芝 芝 芷
枝 枝 汥
支 支 伎
吱 吱 汥
蜘 蜘 倁
知 知 倁
肢 肢 汥
脂 脂 脂
汁 汁 汥
之 之 と
织 織 枳
职 職 轵
直 直 矗
植 植 淔
殖 殖 殖
执 執 秇
值 值 惪
侄 侄 侄
址 址 歮
指 指 栺
止 止 圵
趾 趾 趾
只 只 呮
旨 旨 旨
纸 紙 衹
志 志 梽
挚 摯 挚
掷 擲 掷
至 至 臸
致 致 臸
置 置 置
帜 幟 帜
峙 峙 峙
制 制 淛
智 智 潪
秩 秩 秩
稚 稚 雉
质 質 質
炙 炙 炙
痔 痔 痔
滞 滯 滞
治 治 菭
窒 窒 窒
中 中 狆
盅 盅 盅
忠 忠 筗
钟 鍾 妕
衷 衷 衷
终 終 蔠
种 種 種
肿 腫 妕
重 重 偅
仲 仲 仲
众 衆 衆
舟 舟 洀
周 周 淍
州 州 詶
洲 洲 詶
诌 謅 诌
粥 粥 粥
轴 軸 轴
肘 肘 肘
帚 帚 帚
咒 咒 咒
皱 皺 皺
宙 宙 宙
昼 晝 昼
骤 驟 骤
珠 珠 咮
株 株 株
蛛 蛛 咮
朱 朱 咮
猪 豬 蕏
诸 諸 渚
诛 誅 诛
逐 逐 豩
竹 竹 艸
烛 燭 烛
煮 煮 煑
拄 拄 拄
瞩 矚 瞩
嘱 囑 瞩
主 主 炷
著 著 著
柱 柱 炷
助 助 莇
蛀 蛀 蛀
贮 貯 贮
铸 鑄 铸
筑 築 茿
住 住 炷
注 注 炷
祝 祝 柷
驻 駐 驻
抓 抓 抓
爪 爪 爪
拽 拽 跩
专 專 抟
砖 磚 磚
转 轉 啭
撰 撰 撰
赚 賺 賺
篆 篆 篆
桩 樁 桩
庄 莊 圧
装 裝 裝
妆 妝 妝
撞 撞 獞
壮 壯 匨
状 狀 匨
椎 椎 椎
锥 錐 锥
追 追 搥
赘 贅 赘
坠 墜 墜
缀 綴 綴
谆 諄 谆
准 准 痽
捉 捉 浞
拙 拙 炪
卓 卓 婥
桌 桌 棹
琢 琢 琢
茁 茁 茁
酌 酌 酌
啄 啄 啄
着 著 着
灼 灼 灼
浊 濁 浊
兹 茲 兹
咨 咨 恣
资 資 粢
姿 姿 恣
滋 滋 稵
淄 淄 淄
孜 孜 孜
紫 紫 橴
仔 仔 仔
籽 籽 籽
滓 滓 滓
子 子 ふ
自 自 洎
渍 漬 渍
字 字 牸
鬃 鬃 鬃
棕 棕 琮
踪 蹤 琮
宗 宗 崈
综 綜 琮
总 總 縂
纵 縱 枞
邹 鄒 邹
走 走 趉
奏 奏 楱
揍 揍 楱
租 租 蒩
足 足 娖
卒 卒 卒
族 族 蔟
祖 祖 袓
诅 詛 蒩
阻 阻 蒩
组 組 蒩
钻 鑽 鑽
纂 纂 纂
嘴 嘴 觜
醉 醉 酔
最 最 朂
罪 罪 嶵
尊 尊 澊
遵 遵 噂
昨 昨 葃
左 左 咗
佐 佐 佐
柞 柞 柞
做 做 莋
作 作 莋
坐 坐 唑
座 座 蓙
A A Ａ
B B в
C C с
D D Ｄ
E E Ё
F F ℉
G G Ｇ
H H Ｈ
I I Ｉ
J J Ｊ
K K κ
L L Ｌ
M M Ｍ
N N Й
O O Ｏ
P P Ｐ
Q Q Ｑ
R R Ｒ
S S Ｓ
T T Ｔ
U U ∪
V V ∨
W W Ｗ
X X ×
Y Y Ｙ
Z Z Ｚ
a a ā
b b ｂ
c c ｃ
d d ｄ
e e é
f f ｆ
g g ɡ
h h ｈ
i i ī
j j ｊ
k k ｋ
l l ｌ
m m ｍ
n n ń
o o ō
p p ｐ
q q ｑ
r r ｒ
s s $
t t τ
u u ū
v v ｖ
w w ω
x x ｘ
y y ｙ
z z ｚ
1 1 ①
2 2 ②
3 3 ③
4 4 ④
5 5 ⑤
6 6 ⑥
7 7 ⑦
8 8 ⑧
9 9 ⑨
0 0 O
